unique_id,Graduation_year,job_title_alumni,Industry,School,study_level_alumni
1490375,2018,early_others,,SLS,1
1490374,2018,technical_professional,FP,SLS,1
1490373,2018,early_others,,SLS,1
1490371,2018,early_others,,SLS,1
1490370,2018,early_others,,SLS,1
1490369,2018,early_others,FP,SLS,1
1490368,2016,technical_professional,FP,SBS,1
1490367,2020,early_others,,FIT,1
1490366,2023,early_others,,,1
1490365,2021,early_others,,SBS,1
1490364,2012,senior_executives,FP,,1
1490363,2023,senior_executives,FP,,1
1490362,2021,technical_professional,FP,SBS,1
1490361,2019,senior_executives,FP,SBS,1
1490360,2015,early_others,,SBS,1
1490359,2002,early_others,,SBS,1
1490356,2021,early_others,,SBS,0
1490354,2004,early_others,,SBS,1
1490352,2015,early_others,,SBS,0
1490351,2024,early_others,CH,SHSS,1
1490350,1998,early_others,,SBS,1
1490349,2021,early_others,,SBS,0
1490348,2016,early_others,,STH,1
1490347,2021,early_others,,SBS,1
1490346,2011,early_others,,SBS,1
1490345,2021,senior_executives,FP,SBS,0
1490344,2023,early_others,MT,SBS,1
1490343,2023,senior_executives,,SBS,1
1490341,2017,early_others,,FIT,1
1490340,2024,early_others,,SI,1
1490338,2017,early_others,,,1
1490336,2023,early_others,FP,SLS,1
1490335,2022,early_others,,SI,1
1490334,2025,early_others,,SBS,1
1490333,2019,early_others,,SBS,1
1490331,2021,technical_professional,FP,SBS,1
1490329,2023,technical_professional,FP,SI,1
1490328,2021,early_others,,SI,1
1490327,2024,early_others,,SI,1
1490325,2021,early_others,,SI,1
1490324,2022,technical_professional,FP,SI,1
1490323,2024,early_others,,SI,1
1490321,2021,senior_executives,FP,SI,1
1490318,2022,early_others,,SBS,0
1490317,2022,senior_executives,PN,SBS,1
1490316,2023,early_others,,SI,1
1490314,2018,technical_professional,FP,FIT,1
1490313,2023,early_others,,SBS,1
1490312,2006,technical_professional,,SI,1
1490311,2005,early_others,,SBS,1
1490309,2024,early_others,,SI,1
1490308,2018,early_others,PN,SBS,1
1490307,2023,early_others,FP,SCES,1
1490306,2014,early_others,,FIT,1
1490305,2021,early_others,,SLS,1
1490304,2022,early_others,,SBS,1
1490302,2023,early_others,,SBS,1
1490301,2012,early_others,,SBS,1
1490300,2010,technical_professional,MT,SHSS,1
1490299,2015,technical_professional,FP,FIT,1
1490298,2024,early_others,,SHSS,1
1490297,2024,early_others,,SBS,1
1490295,2013,early_others,,SBS,1
1490294,2012,technical_professional,FP,SBS,1
1490293,2019,early_others,,FIT,1
1490292,2023,technical_professional,,SCES,0
1490290,2014,early_others,,SI,1
1490289,2010,early_others,,FIT,1
1490288,2016,early_others,,SI,1
1490287,2023,early_others,,SI,0
1490285,2007,senior_executives,FP,SBS,1
1490283,2012,early_others,,FIT,1
1490282,2023,early_others,,SBS,1
1490280,2024,early_others,,SHSS,1
1490279,2017,senior_executives,FP,SBS,0
1490278,2013,early_others,,SBS,1
1490277,2024,early_others,,SHSS,1
1490276,2014,senior_executives,MT,SI,1
1490275,2023,early_others,,SBS,0
1490274,2008,senior_executives,FP,SBS,1
1490273,2024,early_others,,SHSS,1
1490272,2012,technical_professional,,SBS,1
1490271,2024,early_others,,SHSS,1
1490269,2006,early_others,FP,SI,1
1490266,2024,early_others,PN,SHSS,1
1490265,2024,early_others,,SHSS,1
1490264,2024,early_others,,SHSS,1
1490263,2023,technical_professional,FP,FIT,1
1490262,2024,early_others,,SHSS,1
1490261,2022,early_others,,SCES,1
1490260,2024,early_others,,SHSS,1
1490259,2024,early_others,,SHSS,1
1490258,2024,early_others,,SHSS,1
1490257,2024,early_others,,SHSS,1
1490256,2010,early_others,FP,SBS,1
1490255,2024,early_others,,SHSS,1
1490254,2024,early_others,,SHSS,1
1490252,2023,early_others,,SCES,1
1490250,2011,early_others,,,1
1490249,2014,early_others,FP,FIT,1
1490248,2023,early_others,,SHSS,1
1490247,2019,technical_professional,FP,SI,1
1490245,2011,senior_executives,FP,FIT,1
1490244,2015,early_others,,FIT,1
1490242,2017,early_others,FP,,1
1490241,2012,senior_executives,FP,SBS,0
1490240,2011,early_others,,SBS,1
1490239,2017,early_others,,FIT,0
1490238,2023,early_others,,SI,1
1490236,2012,admin_sales,,,1
1490235,2014,early_others,,SBS,1
1490234,2023,early_others,FP,SBS,1
1490233,2020,senior_executives,MT,SBS,1
1490232,2010,senior_executives,FP,SBS,1
1490231,2018,early_others,,SBS,1
1490226,2024,early_others,,SBS,1
1490224,2024,early_others,,SI,1
1490223,2020,early_others,,SBS,1
1490222,2024,early_others,,SBS,1
1490221,2017,technical_professional,FP,SBS,1
1490220,2007,early_others,,,1
1490215,2007,early_others,,SBS,1
1490214,2014,senior_executives,FP,FIT,1
1490213,2001,senior_executives,FP,SBS,1
1490212,2021,early_others,,SHSS,1
1490209,2011,senior_executives,FP,SBS,1
1490208,2020,early_others,,SLS,1
1490207,2023,senior_executives,,SBS,0
1490206,2020,early_others,,SLS,1
1490205,2017,early_others,,FIT,0
1490204,2019,early_others,,SLS,1
1490203,2024,technical_professional,FP,SBS,1
1490202,2024,early_others,,SI,1
1490199,2008,early_others,FP,SBS,0
1490194,2018,technical_professional,FP,SBS,1
1490193,2022,early_others,,SBS,1
1490192,2023,admin_sales,FP,SBS,1
1490190,2011,early_others,,SBS,1
1490189,2012,senior_executives,FP,SBS,1
1490188,2023,early_others,,SBS,1
1490186,2019,technical_professional,FP,SI,1
1490185,2016,early_others,,SLS,1
1490184,2024,senior_executives,FP,SBS,0
1490183,2024,early_others,,SCES,1
1490180,2024,early_others,,,1
1490177,2023,admin_sales,,SBS,1
1490176,2014,early_others,FP,SBS,0
1490174,2023,admin_sales,MT,SBS,0
1490173,2023,early_others,,SHSS,1
1490172,2010,early_others,FP,SBS,1
1490170,2014,senior_executives,FP,SI,1
1490169,2019,early_others,,SI,1
1490168,2016,early_others,FP,SBS,0
1490165,2017,early_others,,SBS,1
1490163,2016,senior_executives,FP,SBS,1
1490162,2017,admin_sales,FP,SBS,1
1490161,2021,early_others,,SBS,0
1490160,2024,early_others,,SBS,1
1490158,2024,early_others,,FIT,1
1490155,2024,senior_executives,FP,SBS,1
1490149,2019,technical_professional,MT,SBS,1
1490147,1999,early_others,,SBS,1
1490146,2014,senior_executives,,FIT,1
1490144,2023,early_others,,SHSS,1
1490143,2003,early_others,,,0
1490142,2022,early_others,,SBS,1
1490137,1989,early_others,,SBS,1
1490136,2023,early_others,,SBS,0
1490134,2009,technical_professional,FP,FIT,1
1490133,2019,early_others,,SBS,1
1490132,2024,early_others,,SBS,1
1490130,2023,early_others,PN,SBS,1
1490126,2023,senior_executives,FP,SBS,1
1490124,2024,early_others,,SBS,1
1490123,2023,early_others,FP,SI,1
1490121,2024,early_others,,SCES,1
1490120,2024,early_others,FP,SCES,1
1490118,2017,senior_executives,FP,SBS,0
1490116,2024,early_others,,SCES,1
1490113,2024,early_others,,SLS,1
1490112,2024,technical_professional,FP,SI,1
1490111,2024,early_others,,SBS,1
1490109,2024,early_others,,SCES,1
1490108,2024,early_others,,SHSS,1
1490104,2024,early_others,,SCES,1
1490102,2024,early_others,,SI,1
1490100,2024,early_others,,SHSS,1
1490099,2024,early_others,,FIT,1
1490097,2024,senior_executives,FP,SBS,1
1490094,2024,early_others,,SCES,1
1490092,2024,early_others,,SBS,1
1490091,2024,admin_sales,FP,SBS,1
1490090,2024,early_others,,SBS,1
1490088,2024,early_others,,SBS,1
1490087,2024,early_others,,SCES,1
1490085,2024,early_others,,SBS,1
1490083,2024,early_others,,SBS,1
1490082,2024,early_others,,SI,1
1490081,2024,early_others,,SCES,1
1490080,2024,early_others,FP,SBS,1
1490079,2024,early_others,,SCES,1
1490078,2024,early_others,,SCES,1
1490077,2024,early_others,,SBS,1
1490076,2024,early_others,,SCES,1
1490075,2024,early_others,FP,SLS,1
1490070,2024,early_others,,SCES,1
1490067,2024,early_others,,SCES,1
1490062,2024,early_others,FP,SCES,1
1490059,2024,early_others,,SI,1
1490058,2024,early_others,,SBS,1
1490057,2024,early_others,,SBS,1
1490056,2024,early_others,,SBS,1
1490055,2024,early_others,,SCES,1
1490054,2024,technical_professional,FP,SCES,1
1490053,2024,early_others,,SCES,1
1490050,2024,early_others,,SI,1
1490049,2024,early_others,,SI,1
1490047,2024,early_others,,SBS,1
1490046,2024,early_others,,SBS,1
1490045,2024,early_others,,SCES,1
1490044,2024,early_others,,SCES,1
1490043,2024,early_others,,SCES,1
1490041,2016,senior_executives,FP,SBS,1
1490039,2024,early_others,,SCES,1
1490036,2024,early_others,,SI,1
1490033,2024,early_others,,SCES,1
1490032,2024,early_others,,SCES,1
1490031,2024,early_others,,SCES,1
1490030,2024,early_others,,SLS,1
1490027,2024,early_others,,SCES,0
1490026,2024,early_others,,SCES,1
1490025,2024,early_others,,SCES,1
1490024,2024,early_others,,SLS,1
1490023,2024,technical_professional,FP,SCES,1
1490022,2024,early_others,,STH,1
1490021,2024,early_others,,SI,1
1490020,2024,early_others,,SI,1
1490018,2024,early_others,FP,SCES,1
1490017,2024,early_others,,SI,1
1490014,2024,early_others,,SI,1
1490013,2024,early_others,,SCES,1
1490011,2024,early_others,,SI,1
1490010,2024,early_others,,SBS,1
1490008,2024,early_others,,SI,1
1490007,2024,early_others,,SCES,1
1490006,2024,early_others,,SCES,1
1490005,2024,early_others,,FIT,1
1490004,2024,early_others,MT,SCES,1
1490003,2024,early_others,,SCES,1
1490001,2024,early_others,,SCES,1
1490000,2024,early_others,,SBS,1
1489999,2024,early_others,,SCES,1
1489996,2024,admin_sales,CH,SBS,1
1489989,2024,early_others,,SBS,1
1489987,2024,early_others,FP,SCES,1
1489986,2024,early_others,,SCES,1
1489985,2024,early_others,,SBS,1
1489981,2024,early_others,,SBS,1
1489980,2024,early_others,,SCES,1
1489979,2024,early_others,FP,SCES,1
1489977,2024,early_others,,SCES,1
1489975,2024,early_others,,SCES,1
1489974,2024,early_others,FP,SBS,1
1489973,2024,early_others,,SCES,1
1489972,2024,early_others,,SCES,1
1489970,2024,early_others,,SCES,1
1489969,2024,early_others,,SCES,1
1489968,2024,early_others,FP,SBS,1
1489967,2024,technical_professional,FP,FIT,1
1489964,2024,early_others,,SBS,1
1489962,2024,early_others,,SBS,1
1489961,2024,early_others,FP,SCES,1
1489960,2024,early_others,,SLS,1
1489958,2024,early_others,,SCES,1
1489957,2024,early_others,,SCES,1
1489956,2024,early_others,,SCES,1
1489955,2019,technical_professional,FP,FIT,1
1489952,2024,early_others,FP,SCES,1
1489949,2024,early_others,,SCES,1
1489948,2024,early_others,,,1
1489945,2024,early_others,,SBS,1
1489944,2024,early_others,FP,SBS,1
1489943,2024,early_others,FP,SLS,1
1489942,2024,technical_professional,,FIT,1
1489940,2024,early_others,,SBS,1
1489939,2024,early_others,CH,SCES,1
1489938,2024,early_others,,SCES,1
1489937,2024,early_others,,SLS,1
1489935,2024,early_others,FP,SBS,1
1489933,2024,early_others,FP,SCES,1
1489931,2024,early_others,FP,SCES,1
1489930,2024,early_others,,SI,1
1489928,2024,early_others,,SI,1
1489925,2024,early_others,,SBS,1
1489923,2024,technical_professional,FP,SBS,1
1489921,2024,early_others,,SBS,1
1489920,2024,technical_professional,FP,SI,1
1489919,2024,technical_professional,,SCES,1
1489918,2024,early_others,CH,SBS,1
1489916,2024,technical_professional,,SCES,1
1489915,2024,early_others,FP,SBS,1
1489913,2024,early_others,PN,SHSS,1
1489912,2024,early_others,,SBS,1
1489911,2019,early_others,,SBS,1
1489909,2024,early_others,,SHSS,1
1489908,2024,early_others,,SBS,1
1489907,2024,early_others,,SBS,1
1489906,2024,early_others,FP,SCES,1
1489904,2024,early_others,,SI,1
1489903,2024,early_others,,SCES,1
1489900,2024,early_others,,SCES,1
1489899,2018,early_others,,SBS,1
1489898,2023,technical_professional,FP,FIT,0
1489897,2023,early_others,,SLS,1
1489896,2005,early_others,,SBS,1
1489895,2022,early_others,,SBS,1
1489894,2024,early_others,,SBS,1
1489893,2023,early_others,PN,SBS,1
1489891,2023,technical_professional,PN,SBS,1
1489890,2021,early_others,FP,SI,1
1489889,2015,technical_professional,FP,SBS,1
1489888,2023,early_others,,SI,1
1489886,2023,early_others,,SBS,1
1489885,2018,early_others,,SBS,0
1489884,2023,early_others,PN,SBS,0
1489883,2018,technical_professional,PN,SBS,0
1489882,2018,senior_executives,PN,SBS,0
1489881,2023,early_others,,SBS,1
1489880,2023,early_others,,SBS,0
1489879,2023,early_others,,SBS,1
1489878,2021,senior_executives,MT,,1
1489876,2010,technical_professional,FP,SBS,1
1489875,2000,senior_executives,MT,SBS,1
1489874,2023,early_others,,SBS,1
1489873,2023,early_others,PN,SBS,1
1489872,2013,early_others,,FIT,0
1489870,2022,technical_professional,FP,SCES,1
1489869,2023,early_others,,SBS,1
1489867,2023,early_others,,SI,1
1489865,2017,technical_professional,FP,SBS,1
1489864,2011,technical_professional,MT,SBS,1
1489863,2022,technical_professional,FP,FIT,1
1489862,2005,early_others,,FIT,1
1489860,2024,senior_executives,FP,SBS,0
1489858,2024,early_others,,SBS,0
1489855,2024,senior_executives,FP,SBS,0
1489854,2019,senior_executives,FP,SBS,0
1489852,2023,early_others,,SI,1
1489851,2023,early_others,,SI,1
1489850,2014,senior_executives,MT,SBS,1
1489849,2022,early_others,,SBS,1
1489848,2011,early_others,,SBS,0
1489847,2010,technical_professional,MT,SBS,1
1489845,2000,senior_executives,FP,SBS,1
1489844,2022,early_others,,SBS,1
1489843,2013,senior_executives,FP,SBS,1
1489841,2022,early_others,,SBS,1
1489840,2023,early_others,,SCES,1
1489839,2023,early_others,,SHSS,0
1489838,2023,early_others,FP,SCES,1
1489836,2023,early_others,,SI,1
1489833,2016,technical_professional,,SI,1
1489832,2017,senior_executives,MT,SBS,1
1489831,2022,early_others,,SBS,1
1489830,2019,technical_professional,PN,SI,0
1489829,2017,senior_executives,FP,SLS,1
1489828,2023,early_others,,SHSS,1
1489826,2022,senior_executives,CH,FIT,1
1489825,2023,admin_sales,PN,SI,1
1489824,2022,technical_professional,FP,SI,1
1489822,2014,senior_executives,CH,SBS,1
1489821,2023,early_others,,SCES,1
1489820,2023,technical_professional,FP,SCES,1
1489819,2017,senior_executives,PN,SBS,1
1489818,2017,senior_executives,FP,FIT,0
1489817,2023,early_others,CH,SI,1
1489814,2023,early_others,,SI,1
1489813,2020,admin_sales,PN,SBS,1
1489810,2007,senior_executives,MT,SBS,1
1489808,2009,senior_executives,FP,FIT,1
1489807,2008,early_others,FP,SBS,1
1489806,2016,early_others,,SBS,1
1489804,2023,early_others,,SI,1
1489802,2019,admin_sales,FP,SBS,1
1489800,2023,early_others,FP,SI,1
1489799,2023,early_others,,SI,1
1489798,2013,early_others,,FIT,1
1489797,2014,early_others,FP,,1
1489794,2023,senior_executives,CH,SCES,1
1489791,2015,technical_professional,MT,FIT,1
1489790,1989,early_others,,SI,1
1489789,2018,early_others,,FIT,1
1489788,2013,early_others,,FIT,1
1489786,2023,early_others,FP,SCES,1
1489785,2018,senior_executives,PN,FIT,0
1489783,2012,admin_sales,FP,STH,1
1489781,2004,technical_professional,FP,FIT,1
1489780,2018,admin_sales,FP,FIT,1
1489779,2007,technical_professional,FP,FIT,1
1489777,2016,early_others,,SLS,1
1489774,2023,technical_professional,FP,SBS,1
1489773,2015,senior_executives,FP,SI,1
1489772,2013,early_others,,SI,1
1489771,2010,admin_sales,CH,SBS,1
1489770,2023,early_others,PN,SI,1
1489769,2020,early_others,,SHSS,1
1489768,2016,early_others,,SBS,1
1489766,2017,senior_executives,MT,SBS,1
1489765,2023,early_others,,SCES,1
1489764,2010,senior_executives,FP,SBS,0
1489763,2023,technical_professional,MT,SI,1
1489762,2023,early_others,CH,SI,1
1489761,2023,early_others,,SI,1
1489760,2023,early_others,,SBS,0
1489759,2023,early_others,,SI,1
1489758,2018,technical_professional,FP,SLS,1
1489756,2023,early_others,PN,SI,1
1489755,2023,early_others,,SI,0
1489754,2023,early_others,,SI,1
1489753,2023,senior_executives,MT,SI,1
1489752,2016,early_others,,SI,1
1489751,2023,early_others,,SI,1
1489749,2023,early_others,,SI,1
1489748,2023,early_others,,SI,1
1489747,2023,early_others,,SI,1
1489746,2023,early_others,,SI,1
1489745,2023,early_others,,SI,1
1489744,2023,senior_executives,FP,SI,1
1489743,2023,early_others,,SHSS,1
1489742,2023,early_others,,SI,1
1489741,2023,early_others,,SI,1
1489740,2023,early_others,,SI,1
1489736,2018,senior_executives,,,1
1489734,2021,technical_professional,CH,SBS,0
1489732,2020,technical_professional,,SBS,1
1489731,2023,early_others,PN,SI,1
1489730,2023,early_others,,SI,1
1489729,2023,senior_executives,PN,SBS,0
1489728,2023,early_others,,SI,1
1489727,2023,senior_executives,,SI,1
1489726,2009,early_others,,SBS,1
1489725,2023,early_others,,SI,1
1489724,2017,senior_executives,PN,SBS,1
1489723,2023,early_others,,SI,1
1489722,2023,early_others,,SI,1
1489721,2022,technical_professional,FP,SCES,1
1489720,2015,technical_professional,FP,SBS,1
1489718,2013,admin_sales,PN,FIT,1
1489717,2023,technical_professional,FP,SBS,1
1489716,2020,senior_executives,FP,SBS,1
1489714,2019,early_others,,SI,1
1489713,2011,admin_sales,FP,SBS,1
1489712,2012,early_others,,SBS,0
1489711,2012,technical_professional,PN,STH,1
1489710,2019,early_others,,SBS,1
1489708,2016,early_others,,SBS,1
1489707,2022,early_others,FP,SLS,1
1489705,2017,early_others,,FIT,1
1489704,2023,early_others,,SHSS,1
1489703,2015,early_others,FP,SI,1
1489702,2023,early_others,,SI,1
1489700,2016,senior_executives,FP,SI,1
1489699,2012,senior_executives,PN,SBS,1
1489698,2007,early_others,,FIT,1
1489696,2018,technical_professional,FP,SBS,0
1489694,2019,early_others,,SBS,1
1489693,2020,early_others,,SCES,0
1489692,2018,early_others,FP,,1
1489691,2013,technical_professional,FP,FIT,1
1489690,2012,technical_professional,FP,FIT,1
1489689,2016,technical_professional,FP,SBS,1
1489687,2014,early_others,,FIT,0
1489686,2018,early_others,,SBS,1
1489685,2017,early_others,,FIT,0
1489683,2023,early_others,,SBS,1
1489681,2010,technical_professional,FP,,1
1489680,2013,early_others,,SBS,1
1489677,2022,early_others,,SBS,1
1489675,2009,senior_executives,,FIT,1
1489669,2014,early_others,,SCES,1
1489668,2017,early_others,,FIT,0
1489667,2019,technical_professional,FP,SLS,1
1489666,2023,technical_professional,FP,SBS,1
1489665,2023,early_others,,SBS,1
1489664,2011,early_others,,FIT,1
1489662,2023,early_others,,SBS,0
1489661,2022,early_others,,SBS,1
1489660,2023,admin_sales,CH,SBS,1
1489657,2023,admin_sales,MT,SCES,1
1489655,2019,early_others,,FIT,1
1489653,2023,early_others,,SLS,1
1489652,2020,early_others,,SI,1
1489651,2006,technical_professional,PN,FIT,1
1489650,2023,technical_professional,FP,SCES,1
1489649,2015,early_others,FP,FIT,1
1489648,2005,early_others,,SBS,1
1489647,2002,early_others,,SBS,0
1489646,2022,early_others,,SBS,1
1489644,2023,early_others,,SCES,1
1489640,2022,early_others,FP,SBS,1
1489639,2015,technical_professional,FP,SBS,1
1489638,2023,technical_professional,PN,SBS,0
1489637,2023,early_others,,FIT,1
1489636,2023,technical_professional,FP,SBS,0
1489634,2011,early_others,,FIT,1
1489633,2023,early_others,,SBS,1
1489631,2019,senior_executives,PN,SBS,0
1489629,2015,technical_professional,,FIT,1
1489628,2019,technical_professional,FP,SBS,1
1489627,2023,early_others,,SLS,1
1489626,2023,early_others,,SHSS,1
1489625,2019,early_others,FP,SBS,1
1489623,2023,technical_professional,FP,SBS,1
1489621,2015,early_others,,SBS,1
1489618,2023,early_others,,SCES,1
1489617,2023,early_others,,SBS,1
1489616,2023,admin_sales,FP,SI,1
1489612,2000,senior_executives,FP,SI,1
1489611,2017,senior_executives,PN,STH,1
1489610,2023,early_others,,SCES,0
1489609,2017,early_others,,FIT,0
1489608,2023,early_others,,SCES,1
1489606,2017,early_others,,SBS,1
1489605,2023,early_others,FP,SBS,1
1489604,2015,admin_sales,FP,SBS,1
1489603,2013,admin_sales,MT,SBS,1
1489602,2016,early_others,,SBS,1
1489601,2015,early_others,,SBS,1
1489599,2023,early_others,FP,SI,1
1489598,2019,technical_professional,FP,FIT,1
1489597,2020,technical_professional,FP,SLS,1
1489596,2017,early_others,,SBS,1
1489594,2023,early_others,FP,SBS,1
1489593,2023,early_others,,SCES,1
1489592,2023,early_others,FP,SBS,1
1489590,2021,early_others,,SCES,1
1489589,2011,early_others,,SBS,1
1489588,2013,senior_executives,CH,FIT,1
1489587,2012,early_others,FP,,1
1489586,1995,senior_executives,FP,SI,1
1489585,1996,technical_professional,PN,FIT,1
1489584,2012,early_others,,SBS,0
1489582,2022,technical_professional,,SI,1
1489578,2023,early_others,,SLS,1
1489577,2023,early_others,,SBS,1
1489576,2023,early_others,,SI,1
1489575,2023,early_others,,SLS,1
1489574,2018,early_others,,,1
1489572,2016,technical_professional,MT,SBS,1
1489571,2023,early_others,,SBS,0
1489569,2020,early_others,,SBS,1
1489566,2023,technical_professional,FP,SCES,1
1489565,2018,early_others,,SLS,1
1489562,2022,early_others,,SBS,1
1489561,2023,senior_executives,MT,SBS,0
1489560,2010,senior_executives,PN,SBS,1
1489558,2022,early_others,MT,SBS,0
1489555,2023,early_others,,SLS,1
1489553,2020,early_others,PN,SBS,1
1489550,2023,senior_executives,FP,SBS,1
1489548,2020,early_others,PN,SBS,1
1489547,2023,senior_executives,MT,SLS,1
1489546,2023,early_others,FP,SCES,1
1489544,2012,early_others,FP,FIT,1
1489541,2023,early_others,,SBS,0
1489539,2015,senior_executives,FP,SBS,1
1489538,2023,admin_sales,CH,SBS,1
1489537,2023,senior_executives,FP,SBS,0
1489536,2013,senior_executives,FP,,1
1489533,2023,early_others,,,0
1489532,1998,early_others,,SCES,1
1489529,2017,technical_professional,FP,FIT,0
1489528,2023,early_others,CH,SHSS,1
1489527,2023,early_others,,SBS,1
1489526,2013,senior_executives,FP,SBS,1
1489525,2023,early_others,FP,SCES,1
1489524,2015,technical_professional,FP,SBS,1
1489523,2023,admin_sales,FP,SBS,1
1489519,2019,senior_executives,,FIT,1
1489518,2008,admin_sales,PN,SBS,1
1489517,2023,early_others,,SCES,0
1489516,2016,senior_executives,CH,,1
1489515,2012,early_others,,SBS,1
1489514,2023,early_others,,SI,1
1489512,2012,early_others,,FIT,1
1489511,2023,early_others,FP,SHSS,1
1489510,2023,early_others,,FIT,0
1489509,1997,early_others,,SI,1
1489507,2013,admin_sales,CH,SBS,1
1489506,2023,early_others,,SLS,1
1489505,2019,technical_professional,FP,FIT,1
1489500,2016,early_others,,SBS,1
1489499,2006,early_others,,SBS,1
1489494,2018,senior_executives,PN,FIT,0
1489492,2021,early_others,,SBS,1
1489491,2023,early_others,,SBS,1
1489490,2023,early_others,,SCES,1
1489489,2019,senior_executives,CH,SBS,0
1489487,2012,technical_professional,,SBS,0
1489484,2023,technical_professional,FP,SBS,1
1489483,2021,admin_sales,PN,SHSS,1
1489481,2004,senior_executives,FP,FIT,1
1489471,2015,senior_executives,FP,FIT,1
1489470,2012,senior_executives,CH,SBS,1
1489469,2012,technical_professional,FP,SBS,1
1489467,2014,early_others,,FIT,1
1489465,2014,early_others,MT,SBS,1
1489464,2009,early_others,,FIT,0
1489463,2018,technical_professional,FP,SBS,0
1489462,2018,senior_executives,FP,SBS,1
1489459,2021,technical_professional,CH,SI,0
1489457,2015,technical_professional,FP,SBS,1
1489456,2016,early_others,,FIT,0
1489455,2020,admin_sales,PN,SHSS,1
1489450,2016,early_others,,SBS,1
1489449,2022,early_others,,SI,1
1489447,2019,early_others,,SBS,1
1489444,2007,early_others,,SBS,1
1489443,2014,early_others,FP,SCES,1
1489442,2015,technical_professional,MT,SBS,1
1489440,2016,early_others,,FIT,1
1489439,2017,senior_executives,FP,FIT,0
1489438,2023,admin_sales,FP,SBS,1
1489437,2023,early_others,,STH,1
1489436,2023,early_others,FP,STH,1
1489435,2019,early_others,,FIT,1
1489434,2015,senior_executives,CH,SBS,1
1489432,2023,early_others,,SHSS,1
1489431,2019,senior_executives,FP,SBS,1
1489430,2014,senior_executives,MT,SBS,1
1489429,1985,early_others,FP,SBS,0
1489427,2018,technical_professional,FP,SBS,1
1489425,2005,early_others,,SBS,1
1489424,2019,senior_executives,FP,FIT,1
1489423,2019,early_others,,FIT,1
1489422,2023,early_others,,SHSS,1
1489420,2020,early_others,PN,SHSS,1
1489419,2018,admin_sales,FP,SBS,1
1489413,2023,early_others,,SCES,1
1489411,2001,senior_executives,FP,SBS,1
1489410,2023,early_others,,SBS,1
1489409,1997,technical_professional,FP,SLS,1
1489408,2009,early_others,,FIT,0
1489407,2015,early_others,,FIT,1
1489405,2015,early_others,,SI,1
1489402,2017,early_others,,FIT,0
1489401,2013,senior_executives,FP,SBS,1
1489400,2014,senior_executives,MT,SBS,1
1489399,2012,senior_executives,FP,SI,1
1489396,2022,admin_sales,PN,STH,0
1489395,2017,technical_professional,PN,FIT,0
1489393,2007,admin_sales,PN,FIT,1
1489392,2022,technical_professional,FP,SCES,1
1489389,2019,technical_professional,FP,FIT,1
1489388,2014,senior_executives,FP,SBS,1
1489386,2023,technical_professional,FP,SCES,1
1489385,2020,early_others,,SBS,1
1489383,2023,technical_professional,FP,SBS,1
1489382,2013,technical_professional,FP,SI,1
1489381,2023,early_others,,SBS,0
1489380,2023,early_others,PN,SHSS,1
1489379,2017,senior_executives,,FIT,1
1489378,2011,senior_executives,FP,,1
1489376,2022,senior_executives,PN,SBS,1
1489373,2022,early_others,,SBS,0
1489371,2023,senior_executives,FP,SBS,1
1489370,2013,early_others,,FIT,1
1489367,2023,early_others,,,1
1489360,2001,early_others,,SBS,1
1489359,2018,senior_executives,MT,SBS,1
1489357,2010,early_others,,SBS,0
1489355,2018,early_others,,SBS,1
1489352,2022,senior_executives,FP,SBS,1
1489351,2023,senior_executives,PN,SBS,1
1489350,2020,early_others,FP,SLS,1
1489348,2023,early_others,PN,SHSS,1
1489346,2019,early_others,,SBS,1
1489344,2001,early_others,MT,,1
1489340,2013,early_others,,STH,0
1489339,2012,senior_executives,,STH,1
1489337,2019,early_others,,,1
1489336,2022,technical_professional,FP,FIT,1
1489334,2017,admin_sales,MT,FIT,1
1489333,2023,early_others,,SBS,1
1489332,2023,senior_executives,FP,SBS,1
1489331,2007,early_others,,,1
1489330,2022,early_others,,SHSS,0
1489329,2019,senior_executives,,SBS,1
1489327,2023,technical_professional,,SI,1
1489326,2021,early_others,,SBS,1
1489324,2022,early_others,MT,SBS,1
1489323,2023,early_others,FP,SBS,1
1489319,2001,early_others,,SCES,1
1489318,2023,early_others,,SBS,1
1489317,2023,early_others,,SBS,0
1489315,2014,senior_executives,,SBS,0
1489310,2020,early_others,,SBS,1
1489308,2023,admin_sales,FP,SHSS,0
1489305,2023,senior_executives,PN,SBS,0
1489304,2021,technical_professional,FP,SI,1
1489303,2023,technical_professional,FP,FIT,1
1489300,2023,early_others,,SBS,1
1489299,2016,senior_executives,MT,SI,1
1489298,2021,early_others,CH,SBS,0
1489297,2014,senior_executives,,SBS,1
1489295,2021,early_others,,SCES,1
1489293,2010,senior_executives,FP,SBS,1
1489292,2012,senior_executives,FP,SBS,1
1489291,2015,technical_professional,FP,SBS,1
1489290,2023,senior_executives,PN,SCES,1
1489289,2011,technical_professional,FP,SBS,1
1489288,2021,senior_executives,PN,SBS,0
1489285,2022,early_others,,SBS,1
1489282,2020,senior_executives,FP,FIT,1
1489280,2023,early_others,FP,SLS,1
1489279,2023,early_others,FP,SBS,1
1489278,2016,technical_professional,,FIT,1
1489276,2015,early_others,MT,STH,1
1489275,2013,early_others,,,1
1489273,2015,early_others,,SBS,1
1489272,2023,early_others,FP,SCES,1
1489271,2013,technical_professional,FP,SBS,1
1489270,2013,early_others,,,1
